Transaction_ID,Customer_ID,Account_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Merchant_ID,Location_ID,Device_ID,Payment_Method,Status,Fraud_Flag
TXN01643,CUST0187,ACC0187,2024-12-20,48209.37,Debit,MERCH040,LOC018,DEV107,NetBanking,Success,0
TXN01644,CUST0063,ACC0063,2024-05-15,36253.06,Credit,MERCH051,LOC019,DEV064,Card,Success,0
TXN01645,CUST0483,ACC0483,2023-01-21,28573.63,Debit,MERCH079,LOC046,DEV186,Card,Failed,0
TXN01646,CUST0060,ACC0060,2023-07-04,44668.93,Credit,MERCH023,LOC029,DEV018,NetBanking,Success,0
TXN01647,CUST0083,ACC0083,2023-02-26,16588.93,Credit,MERCH093,LOC008,DEV055,NetBanking,Failed,0
TXN01648,CUST0252,ACC0252,2024-12-25,44774.37,Debit,MERCH004,LOC044,DEV193,Card,Success,0
TXN01649,CUST0498,ACC0498,2023-04-11,6779.08,Credit,MERCH023,LOC003,DEV012,Card,Success,0
TXN01650,CUST0136,ACC0136,2024-07-21,24472.82,Credit,MERCH089,LOC048,DEV185,Card,Success,0
TXN01651,CUST0361,ACC0361,2024-01-17,33384.03,Debit,MERCH051,LOC004,DEV193,Card,Success,0
TXN01652,CUST0405,ACC0405,2023-02-11,10139.66,Debit,MERCH083,LOC006,DEV147,Card,Success,0
TXN01653,CUST0438,ACC0438,2024-08-10,16070.67,Debit,MERCH021,LOC014,DEV187,Card,Success,0
TXN01654,CUST0293,ACC0293,2023-04-06,1190.89,Debit,MERCH012,LOC020,DEV051,UPI,Success,0
TXN01655,CUST0245,ACC0245,2023-10-11,32705.05,Debit,MERCH026,LOC001,DEV148,NetBanking,Success,0
TXN01656,CUST0213,ACC0213,2024-04-26,4178.26,Credit,MERCH015,LOC010,DEV102,NetBanking,Success,0
TXN01657,CUST0025,ACC0025,2024-10-10,7589.04,Debit,MERCH088,LOC045,DEV118,UPI,Success,0
TXN01658,CUST0210,ACC0210,2024-04-22,37645.36,Debit,MERCH096,LOC044,DEV023,UPI,Success,0
TXN01659,CUST0060,ACC0060,2023-04-26,19159.97,Debit,MERCH080,LOC047,DEV009,UPI,Success,0
TXN01660,CUST0229,ACC0229,2023-05-20,36163.82,Credit,MERCH080,LOC048,DEV187,NetBanking,Success,0
TXN01661,CUST0110,ACC0110,2023-02-07,14715.93,Credit,MERCH044,LOC014,DEV138,UPI,Failed,0
TXN01662,CUST0007,ACC0007,2024-11-07,8982.94,Debit,MERCH037,LOC012,DEV026,Card,Success,0
TXN01663,CUST0047,ACC0047,2023-10-19,1184.34,Credit,MERCH002,LOC037,DEV171,NetBanking,Success,0
TXN01664,CUST0168,ACC0168,2023-05-18,7548.9,Credit,MERCH076,LOC013,DEV180,Card,Success,1
TXN01665,CUST0434,ACC0434,2024-01-11,49728.63,Credit,MERCH095,LOC042,DEV001,Card,Success,0
TXN01666,CUST0413,ACC0413,2023-08-08,35797.88,Debit,MERCH075,LOC032,DEV005,NetBanking,Success,0
TXN01667,CUST0398,ACC0398,2023-04-10,11481.72,Debit,MERCH055,LOC023,DEV141,Card,Success,0
TXN01668,CUST0168,ACC0168,2024-07-06,18366.2,Debit,MERCH034,LOC005,DEV191,Card,Success,0
TXN01669,CUST0399,ACC0399,2023-06-09,1331.0,Debit,MERCH016,LOC024,DEV158,Card,Failed,0
TXN01670,CUST0083,ACC0083,2024-05-05,11578.8,Debit,MERCH080,LOC004,DEV114,Card,Success,0
TXN01671,CUST0369,ACC0369,2023-03-29,21589.53,Debit,MERCH030,LOC009,DEV033,NetBanking,Failed,0
TXN01672,CUST0441,ACC0441,2023-10-16,26575.81,Debit,MERCH021,LOC044,DEV162,UPI,Success,0
TXN01673,CUST0329,ACC0329,2023-01-08,11130.75,Debit,MERCH003,LOC040,DEV093,Card,Success,0
TXN01674,CUST0465,ACC0465,2024-02-20,47831.62,Credit,MERCH040,LOC040,DEV017,NetBanking,Success,0
TXN01675,CUST0190,ACC0190,2024-03-29,29526.64,Debit,MERCH023,LOC016,DEV065,Card,Success,0
TXN01676,CUST0246,ACC0246,2023-04-19,6886.12,Credit,MERCH001,LOC008,DEV012,Card,Failed,0
TXN01677,CUST0285,ACC0285,2023-03-02,38469.39,Debit,MERCH095,LOC027,DEV142,NetBanking,Success,0
TXN01678,CUST0118,ACC0118,2023-04-13,22493.82,Debit,MERCH021,LOC028,DEV133,Card,Failed,0
TXN01679,CUST0022,ACC0022,2024-07-11,705.79,Debit,MERCH014,LOC010,DEV152,UPI,Failed,0
TXN01680,CUST0016,ACC0016,2023-04-21,48711.35,Credit,MERCH006,LOC027,DEV116,UPI,Success,0
TXN01681,CUST0053,ACC0053,2023-09-10,2741.46,Debit,MERCH037,LOC024,DEV136,UPI,Success,0
TXN01682,CUST0489,ACC0489,2023-10-10,24627.05,Credit,MERCH026,LOC002,DEV005,UPI,Success,0
TXN01683,CUST0290,ACC0290,2024-03-21,9127.21,Debit,MERCH055,LOC046,DEV110,NetBanking,Failed,0
TXN01684,CUST0306,ACC0306,2023-09-17,24833.9,Debit,MERCH086,LOC050,DEV052,UPI,Success,0
TXN01685,CUST0311,ACC0311,2024-02-17,7871.39,Debit,MERCH051,LOC028,DEV039,Card,Failed,0
TXN01686,CUST0041,ACC0041,2023-12-28,29278.1,Debit,MERCH061,LOC002,DEV009,NetBanking,Success,0
TXN01687,CUST0030,ACC0030,2023-09-30,20179.07,Debit,MERCH081,LOC038,DEV007,Card,Success,0
TXN01688,CUST0387,ACC0387,2023-03-11,39765.41,Credit,MERCH086,LOC030,DEV032,UPI,Failed,0
TXN01689,CUST0468,ACC0468,2023-09-16,1915.67,Debit,MERCH073,LOC049,DEV180,Card,Success,0
TXN01690,CUST0440,ACC0440,2024-12-25,31572.18,Debit,MERCH091,LOC005,DEV082,Card,Success,0
TXN01691,CUST0402,ACC0402,2023-06-26,2162.73,Debit,MERCH077,LOC032,DEV102,NetBanking,Success,0
TXN01692,CUST0402,ACC0402,2024-09-12,26482.94,Debit,MERCH076,LOC029,DEV176,Card,Success,0
TXN01693,CUST0062,ACC0062,2024-02-29,19141.95,Debit,MERCH049,LOC007,DEV039,NetBanking,Success,0
TXN01694,CUST0111,ACC0111,2024-05-11,14368.42,Credit,MERCH074,LOC018,DEV064,UPI,Failed,0
TXN01695,CUST0120,ACC0120,2023-06-28,38121.65,Debit,MERCH066,LOC043,DEV152,Card,Success,0
TXN01696,CUST0305,ACC0305,2023-10-24,29164.05,Credit,MERCH034,LOC011,DEV111,UPI,Success,0
TXN01697,CUST0435,ACC0435,2024-11-07,7021.35,Credit,MERCH070,LOC011,DEV028,UPI,Success,0
TXN01698,CUST0046,ACC0046,2024-02-25,2793.38,Debit,MERCH070,LOC006,DEV061,UPI,Success,0
TXN01699,CUST0190,ACC0190,2024-12-01,35105.76,Credit,MERCH011,LOC029,DEV006,NetBanking,Success,0
TXN01700,CUST0375,ACC0375,2024-07-04,25207.29,Debit,MERCH010,LOC035,DEV103,NetBanking,Success,0
TXN01701,CUST0458,ACC0458,2023-09-24,15240.5,Debit,MERCH046,LOC034,DEV132,UPI,Success,0
TXN01702,CUST0378,ACC0378,2023-08-27,28575.83,Debit,MERCH002,LOC035,DEV045,Card,Failed,0
TXN01703,CUST0032,ACC0032,2023-01-27,13012.06,Credit,MERCH041,LOC031,DEV171,UPI,Failed,0
TXN01704,CUST0048,ACC0048,2023-07-04,42113.83,Debit,MERCH012,LOC049,DEV166,Card,Success,0
TXN01705,CUST0343,ACC0343,2023-03-28,46710.73,Credit,MERCH077,LOC043,DEV109,NetBanking,Success,0
TXN01706,CUST0287,ACC0287,2024-05-31,7564.33,Credit,MERCH076,LOC023,DEV059,Card,Success,0
TXN01707,CUST0366,ACC0366,2023-05-01,12969.64,Credit,MERCH006,LOC032,DEV142,UPI,Success,0
TXN01708,CUST0329,ACC0329,2023-09-12,8892.61,Debit,MERCH046,LOC007,DEV200,Card,Success,0
TXN01709,CUST0477,ACC0477,2024-04-16,29072.64,Debit,MERCH078,LOC027,DEV180,Card,Success,0
TXN01710,CUST0328,ACC0328,2023-10-17,41762.58,Credit,MERCH079,LOC028,DEV007,Card,Success,0
TXN01711,CUST0137,ACC0137,2024-04-08,25609.45,Debit,MERCH002,LOC010,DEV144,UPI,Failed,0
TXN01712,CUST0174,ACC0174,2023-04-15,19327.46,Debit,MERCH053,LOC018,DEV139,UPI,Success,0
TXN01713,CUST0280,ACC0280,2023-05-09,67.15,Debit,MERCH069,LOC045,DEV129,NetBanking,Success,0
TXN01714,CUST0117,ACC0117,2024-09-20,2102.34,Debit,MERCH020,LOC049,DEV135,Card,Success,0
TXN01715,CUST0228,ACC0228,2024-09-08,28808.72,Debit,MERCH010,LOC014,DEV029,Card,Success,0
TXN01716,CUST0301,ACC0301,2023-09-12,17919.47,Debit,MERCH014,LOC015,DEV055,NetBanking,Success,0
TXN01717,CUST0244,ACC0244,2024-02-22,44727.4,Debit,MERCH033,LOC021,DEV143,Card,Success,0
TXN01718,CUST0262,ACC0262,2023-04-07,20060.38,Debit,MERCH036,LOC049,DEV078,UPI,Success,0
TXN01719,CUST0254,ACC0254,2023-05-29,13146.03,Debit,MERCH041,LOC042,DEV009,NetBanking,Failed,0
TXN01720,CUST0447,ACC0447,2023-07-17,34865.88,Debit,MERCH052,LOC005,DEV121,Card,Failed,0
TXN01721,CUST0387,ACC0387,2024-05-10,44833.96,Debit,MERCH074,LOC049,DEV140,UPI,Success,0
TXN01722,CUST0323,ACC0323,2023-02-12,27357.88,Credit,MERCH071,LOC010,DEV025,UPI,Failed,0
TXN01723,CUST0140,ACC0140,2023-03-23,22170.41,Debit,MERCH080,LOC012,DEV101,Card,Success,0
TXN01724,CUST0321,ACC0321,2024-01-21,47361.89,Credit,MERCH075,LOC026,DEV179,NetBanking,Success,0
TXN01725,CUST0317,ACC0317,2024-07-16,22045.31,Credit,MERCH012,LOC021,DEV088,NetBanking,Success,0
TXN01726,CUST0302,ACC0302,2023-09-25,48945.86,Debit,MERCH093,LOC039,DEV174,UPI,Success,0
TXN01727,CUST0093,ACC0093,2023-03-01,42248.68,Debit,MERCH049,LOC045,DEV012,Card,Success,0
TXN01728,CUST0180,ACC0180,2023-04-27,3565.66,Credit,MERCH077,LOC035,DEV193,UPI,Success,0
TXN01729,CUST0395,ACC0395,2024-07-22,40384.82,Credit,MERCH091,LOC042,DEV033,UPI,Success,0
TXN01730,CUST0052,ACC0052,2024-06-11,28984.48,Debit,MERCH001,LOC004,DEV007,Card,Success,0
TXN01731,CUST0305,ACC0305,2024-11-02,32583.8,Debit,MERCH075,LOC017,DEV046,Card,Success,0
TXN01732,CUST0025,ACC0025,2023-10-28,46029.4,Debit,MERCH056,LOC032,DEV106,Card,Failed,0
TXN01733,CUST0026,ACC0026,2023-12-01,39469.44,Debit,MERCH040,LOC021,DEV109,Card,Success,0
TXN01734,CUST0443,ACC0443,2024-01-08,24526.96,Debit,MERCH040,LOC050,DEV082,Card,Success,0
TXN01735,CUST0494,ACC0494,2023-08-15,9654.76,Debit,MERCH017,LOC016,DEV095,NetBanking,Failed,0
TXN01736,CUST0133,ACC0133,2024-02-19,43800.49,Debit,MERCH044,LOC045,DEV075,UPI,Failed,0
TXN01737,CUST0028,ACC0028,2023-04-22,19854.69,Debit,MERCH002,LOC045,DEV173,Card,Success,0
TXN01738,CUST0218,ACC0218,2023-06-14,42786.0,Debit,MERCH098,LOC029,DEV110,UPI,Success,0
TXN01739,CUST0494,ACC0494,2024-05-04,34712.78,Debit,MERCH018,LOC049,DEV081,Card,Failed,0
TXN01740,CUST0314,ACC0314,2023-03-10,19537.67,Debit,MERCH013,LOC006,DEV096,UPI,Success,0
TXN01741,CUST0467,ACC0467,2024-05-30,40773.51,Credit,MERCH069,LOC001,DEV028,Card,Success,1
TXN01742,CUST0243,ACC0243,2024-08-25,25837.71,Credit,MERCH072,LOC009,DEV051,Card,Failed,0
TXN01743,CUST0448,ACC0448,2023-03-23,8685.81,Debit,MERCH002,LOC018,DEV115,NetBanking,Failed,0
TXN01744,CUST0070,ACC0070,2024-02-23,39636.79,Credit,MERCH015,LOC011,DEV014,UPI,Success,0
TXN01745,CUST0105,ACC0105,2024-06-25,12598.86,Debit,MERCH090,LOC038,DEV187,Card,Success,0
TXN01746,CUST0198,ACC0198,2024-06-29,2452.28,Debit,MERCH034,LOC033,DEV045,NetBanking,Success,0
TXN01747,CUST0159,ACC0159,2023-05-11,6214.12,Debit,MERCH047,LOC049,DEV069,NetBanking,Success,0
TXN01748,CUST0025,ACC0025,2023-02-02,33807.24,Debit,MERCH037,LOC042,DEV120,Card,Success,0
TXN01749,CUST0174,ACC0174,2023-05-30,43500.02,Debit,MERCH020,LOC046,DEV115,UPI,Success,0
TXN01750,CUST0147,ACC0147,2024-07-04,30758.09,Debit,MERCH057,LOC050,DEV102,Card,Failed,0
TXN01751,CUST0392,ACC0392,2023-07-31,12182.67,Debit,MERCH022,LOC002,DEV050,Card,Failed,0
TXN01752,CUST0445,ACC0445,2024-07-22,26967.85,Debit,MERCH046,LOC046,DEV004,UPI,Failed,0
TXN01753,CUST0336,ACC0336,2024-07-09,3085.87,Credit,MERCH033,LOC022,DEV183,UPI,Success,0
TXN01754,CUST0326,ACC0326,2023-07-19,1708.35,Debit,MERCH065,LOC010,DEV069,NetBanking,Success,0
TXN01755,CUST0320,ACC0320,2023-08-23,16584.65,Debit,MERCH090,LOC041,DEV190,UPI,Success,1
TXN01756,CUST0054,ACC0054,2024-06-11,3502.72,Credit,MERCH065,LOC019,DEV132,Card,Failed,0
TXN01757,CUST0464,ACC0464,2023-03-10,42135.88,Debit,MERCH086,LOC024,DEV067,Card,Success,0
TXN01758,CUST0135,ACC0135,2024-03-13,2721.69,Debit,MERCH061,LOC039,DEV159,NetBanking,Success,0
TXN01759,CUST0112,ACC0112,2024-04-06,35243.61,Debit,MERCH084,LOC049,DEV186,NetBanking,Success,0
TXN01760,CUST0343,ACC0343,2023-11-25,12084.13,Debit,MERCH065,LOC033,DEV170,NetBanking,Success,0
TXN01761,CUST0131,ACC0131,2024-07-05,36780.29,Credit,MERCH098,LOC045,DEV154,NetBanking,Success,0
TXN01762,CUST0032,ACC0032,2023-11-10,49660.72,Credit,MERCH014,LOC018,DEV116,Card,Success,0
TXN01763,CUST0349,ACC0349,2023-05-21,12726.97,Debit,MERCH077,LOC035,DEV192,UPI,Success,0
TXN01764,CUST0494,ACC0494,2024-01-26,35538.11,Debit,MERCH072,LOC042,DEV058,UPI,Success,0
TXN01765,CUST0304,ACC0304,2024-04-05,8178.57,Debit,MERCH015,LOC042,DEV169,UPI,Success,0
TXN01766,CUST0282,ACC0282,2024-05-26,1552.67,Debit,MERCH066,LOC004,DEV183,UPI,Success,0
TXN01767,CUST0296,ACC0296,2024-07-24,46209.95,Debit,MERCH015,LOC001,DEV048,UPI,Success,0
TXN01768,CUST0118,ACC0118,2023-06-29,44453.73,Debit,MERCH060,LOC028,DEV098,UPI,Failed,0
TXN01769,CUST0059,ACC0059,2023-02-16,45506.54,Credit,MERCH016,LOC001,DEV141,NetBanking,Failed,0
TXN01770,CUST0043,ACC0043,2023-10-30,9508.07,Debit,MERCH093,LOC016,DEV142,Card,Success,0
TXN01771,CUST0149,ACC0149,2023-11-23,32511.29,Debit,MERCH036,LOC027,DEV193,UPI,Failed,0
TXN01772,CUST0393,ACC0393,2024-07-17,32093.65,Debit,MERCH076,LOC021,DEV174,UPI,Success,0
TXN01773,CUST0405,ACC0405,2023-04-11,1791.72,Debit,MERCH097,LOC026,DEV047,UPI,Failed,0
TXN01774,CUST0002,ACC0002,2024-01-14,40877.62,Debit,MERCH057,LOC005,DEV085,Card,Failed,0
TXN01775,CUST0011,ACC0011,2024-12-06,2351.56,Credit,MERCH035,LOC006,DEV019,Card,Failed,0
TXN01776,CUST0007,ACC0007,2024-10-24,19679.72,Debit,MERCH091,LOC015,DEV073,Card,Success,0
TXN01777,CUST0001,ACC0001,2024-04-02,27105.61,Credit,MERCH061,LOC003,DEV134,UPI,Success,0
TXN01778,CUST0315,ACC0315,2023-01-16,18395.85,Debit,MERCH054,LOC036,DEV052,NetBanking,Failed,0
TXN01779,CUST0151,ACC0151,2024-07-21,7084.29,Credit,MERCH059,LOC001,DEV136,NetBanking,Success,0
TXN01780,CUST0120,ACC0120,2024-07-06,21700.78,Debit,MERCH068,LOC044,DEV170,NetBanking,Failed,0
TXN01781,CUST0329,ACC0329,2024-05-11,39090.38,Debit,MERCH076,LOC028,DEV047,UPI,Success,0
TXN01782,CUST0186,ACC0186,2024-04-09,42202.45,Credit,MERCH003,LOC045,DEV153,NetBanking,Failed,0
TXN01783,CUST0122,ACC0122,2023-05-10,1162.73,Debit,MERCH090,LOC049,DEV092,UPI,Failed,0
TXN01784,CUST0233,ACC0233,2024-10-08,26122.73,Debit,MERCH002,LOC020,DEV021,NetBanking,Failed,0
TXN01785,CUST0284,ACC0284,2023-01-06,38064.57,Debit,MERCH060,LOC024,DEV086,NetBanking,Success,0
TXN01786,CUST0262,ACC0262,2023-11-18,48577.2,Credit,MERCH059,LOC019,DEV181,UPI,Failed,0
TXN01787,CUST0047,ACC0047,2024-11-18,37410.26,Debit,MERCH078,LOC012,DEV020,Card,Failed,0
TXN01788,CUST0050,ACC0050,2024-07-08,33665.06,Debit,MERCH092,LOC038,DEV104,NetBanking,Success,0
TXN01789,CUST0482,ACC0482,2023-05-22,21815.34,Debit,MERCH062,LOC022,DEV132,UPI,Success,0
TXN01790,CUST0301,ACC0301,2023-03-18,22491.49,Debit,MERCH014,LOC036,DEV089,Card,Success,0
TXN01791,CUST0349,ACC0349,2023-10-28,18673.78,Debit,MERCH100,LOC033,DEV033,UPI,Failed,0
TXN01792,CUST0002,ACC0002,2024-08-14,7119.72,Credit,MERCH003,LOC047,DEV013,Card,Success,0
TXN01793,CUST0033,ACC0033,2024-10-09,19994.96,Credit,MERCH059,LOC011,DEV055,Card,Success,0
TXN01794,CUST0424,ACC0424,2023-05-20,13958.38,Debit,MERCH079,LOC021,DEV185,Card,Success,0
TXN01795,CUST0454,ACC0454,2023-10-14,302.59,Credit,MERCH034,LOC046,DEV116,UPI,Success,0
TXN01796,CUST0124,ACC0124,2023-04-03,6855.67,Debit,MERCH070,LOC050,DEV096,Card,Failed,0
TXN01797,CUST0004,ACC0004,2024-05-08,3342.26,Debit,MERCH048,LOC001,DEV157,Card,Success,0
TXN01798,CUST0092,ACC0092,2024-04-19,44301.13,Debit,MERCH011,LOC048,DEV012,UPI,Success,0
TXN01799,CUST0381,ACC0381,2024-01-07,11409.27,Debit,MERCH005,LOC030,DEV019,Card,Success,0
TXN01800,CUST0415,ACC0415,2024-03-16,29702.74,Debit,MERCH033,LOC045,DEV168,UPI,Failed,0
TXN01801,CUST0045,ACC0045,2024-05-31,28721.42,Debit,MERCH083,LOC010,DEV146,Card,Success,0
TXN01802,CUST0268,ACC0268,2024-04-24,20689.56,Debit,MERCH045,LOC009,DEV153,NetBanking,Failed,0
TXN01803,CUST0132,ACC0132,2023-10-13,47829.67,Credit,MERCH093,LOC033,DEV037,UPI,Success,0
TXN01804,CUST0243,ACC0243,2023-07-27,40248.44,Debit,MERCH093,LOC050,DEV019,NetBanking,Success,0
TXN01805,CUST0019,ACC0019,2023-09-22,16647.89,Debit,MERCH029,LOC044,DEV047,UPI,Failed,0
TXN01806,CUST0036,ACC0036,2024-04-24,44625.47,Debit,MERCH033,LOC034,DEV196,UPI,Failed,0
TXN01807,CUST0452,ACC0452,2023-09-05,16902.89,Credit,MERCH035,LOC035,DEV112,UPI,Success,0
TXN01808,CUST0020,ACC0020,2024-03-15,22417.84,Debit,MERCH070,LOC033,DEV050,NetBanking,Success,0
TXN01809,CUST0281,ACC0281,2023-11-07,48385.27,Debit,MERCH081,LOC020,DEV104,Card,Failed,0
TXN01810,CUST0469,ACC0469,2023-05-22,27032.6,Debit,MERCH057,LOC018,DEV181,Card,Success,0
TXN01811,CUST0026,ACC0026,2024-02-07,18037.3,Debit,MERCH051,LOC011,DEV053,NetBanking,Success,0
TXN01812,CUST0290,ACC0290,2023-07-07,36472.87,Debit,MERCH042,LOC007,DEV011,UPI,Success,0
TXN01813,CUST0253,ACC0253,2024-10-06,35006.87,Debit,MERCH011,LOC007,DEV119,UPI,Success,0
TXN01814,CUST0399,ACC0399,2024-06-03,47073.12,Debit,MERCH038,LOC046,DEV114,UPI,Success,0
TXN01815,CUST0350,ACC0350,2024-02-03,2746.47,Debit,MERCH080,LOC024,DEV060,UPI,Success,0
TXN01816,CUST0162,ACC0162,2023-10-02,34946.7,Debit,MERCH086,LOC009,DEV047,UPI,Success,0
TXN01817,CUST0225,ACC0225,2023-11-18,39257.43,Debit,MERCH054,LOC049,DEV180,NetBanking,Success,1
TXN01818,CUST0471,ACC0471,2023-02-21,3993.05,Debit,MERCH024,LOC023,DEV168,UPI,Success,0
TXN01819,CUST0352,ACC0352,2024-12-03,29430.62,Debit,MERCH006,LOC032,DEV026,Card,Success,0
TXN01820,CUST0392,ACC0392,2024-03-29,35224.01,Credit,MERCH091,LOC048,DEV152,UPI,Success,0
TXN01821,CUST0346,ACC0346,2024-01-10,32213.47,Debit,MERCH051,LOC019,DEV174,UPI,Success,1
TXN01822,CUST0319,ACC0319,2023-08-10,48493.24,Debit,MERCH045,LOC009,DEV009,UPI,Success,1
TXN01823,CUST0450,ACC0450,2023-08-08,21448.99,Debit,MERCH039,LOC041,DEV158,NetBanking,Success,0
TXN01824,CUST0466,ACC0466,2023-04-07,47772.82,Debit,MERCH097,LOC016,DEV096,Card,Success,0
TXN01825,CUST0352,ACC0352,2024-08-03,17056.36,Debit,MERCH010,LOC003,DEV016,UPI,Failed,0
TXN01826,CUST0209,ACC0209,2024-05-13,28491.25,Debit,MERCH055,LOC036,DEV016,NetBanking,Success,0
TXN01827,CUST0038,ACC0038,2024-07-13,19373.53,Credit,MERCH090,LOC016,DEV123,Card,Success,0
TXN01828,CUST0257,ACC0257,2023-10-01,34734.69,Debit,MERCH037,LOC020,DEV149,UPI,Success,0
TXN01829,CUST0358,ACC0358,2024-01-19,43101.31,Debit,MERCH063,LOC030,DEV097,UPI,Failed,0
TXN01830,CUST0389,ACC0389,2023-06-10,16742.01,Debit,MERCH002,LOC005,DEV127,UPI,Success,0
TXN01831,CUST0109,ACC0109,2024-01-24,15689.52,Credit,MERCH059,LOC035,DEV066,UPI,Success,0
TXN01832,CUST0095,ACC0095,2024-08-19,3104.36,Debit,MERCH040,LOC022,DEV025,UPI,Success,0
TXN01833,CUST0036,ACC0036,2023-01-16,36874.58,Debit,MERCH087,LOC003,DEV092,UPI,Failed,0
TXN01834,CUST0126,ACC0126,2023-01-06,31878.48,Credit,MERCH020,LOC008,DEV023,NetBanking,Success,0
TXN01835,CUST0197,ACC0197,2024-02-07,22231.39,Debit,MERCH043,LOC030,DEV086,UPI,Success,0
TXN01836,CUST0387,ACC0387,2024-07-30,27846.35,Credit,MERCH024,LOC006,DEV044,NetBanking,Success,0
TXN01837,CUST0304,ACC0304,2024-08-30,38564.75,Debit,MERCH006,LOC015,DEV062,Card,Failed,0
TXN01838,CUST0215,ACC0215,2024-11-18,40215.14,Debit,MERCH046,LOC034,DEV048,UPI,Success,0
TXN01839,CUST0040,ACC0040,2023-09-19,23124.09,Debit,MERCH057,LOC008,DEV024,Card,Success,1
TXN01840,CUST0411,ACC0411,2023-12-19,42100.59,Debit,MERCH090,LOC011,DEV026,UPI,Success,0
TXN01841,CUST0332,ACC0332,2024-09-14,36291.58,Debit,MERCH068,LOC008,DEV134,UPI,Success,0
TXN01842,CUST0294,ACC0294,2024-05-15,36153.33,Debit,MERCH014,LOC050,DEV029,Card,Failed,0
TXN01843,CUST0258,ACC0258,2024-03-23,10611.23,Debit,MERCH041,LOC037,DEV192,Card,Success,0
TXN01844,CUST0238,ACC0238,2024-12-07,48641.96,Debit,MERCH072,LOC034,DEV012,UPI,Failed,0
TXN01845,CUST0363,ACC0363,2023-02-21,37533.1,Debit,MERCH069,LOC049,DEV180,Card,Failed,0
TXN01846,CUST0310,ACC0310,2023-08-10,3405.08,Debit,MERCH023,LOC033,DEV071,Card,Failed,0
TXN01847,CUST0170,ACC0170,2023-11-15,43318.32,Debit,MERCH062,LOC011,DEV001,UPI,Success,0
TXN01848,CUST0028,ACC0028,2023-07-01,27582.43,Debit,MERCH030,LOC009,DEV170,NetBanking,Success,0
TXN01849,CUST0485,ACC0485,2023-06-09,3005.02,Debit,MERCH036,LOC042,DEV055,UPI,Success,0
TXN01850,CUST0375,ACC0375,2023-05-15,46231.51,Debit,MERCH047,LOC037,DEV155,NetBanking,Success,0
TXN01851,CUST0364,ACC0364,2023-07-20,35069.98,Debit,MERCH027,LOC004,DEV071,UPI,Success,1
TXN01852,CUST0480,ACC0480,2024-12-13,7505.92,Debit,MERCH064,LOC023,DEV033,UPI,Failed,0
TXN01853,CUST0357,ACC0357,2023-04-16,12222.78,Debit,MERCH054,LOC022,DEV013,UPI,Success,0
TXN01854,CUST0209,ACC0209,2023-09-17,19823.85,Debit,MERCH077,LOC015,DEV113,UPI,Success,0
TXN01855,CUST0234,ACC0234,2024-04-15,17825.15,Debit,MERCH010,LOC044,DEV006,NetBanking,Success,0
TXN01856,CUST0334,ACC0334,2023-06-15,49533.88,Credit,MERCH049,LOC039,DEV011,UPI,Success,0
TXN01857,CUST0441,ACC0441,2023-06-12,29122.91,Debit,MERCH004,LOC017,DEV064,NetBanking,Success,0
TXN01858,CUST0432,ACC0432,2024-07-08,41067.84,Credit,MERCH021,LOC010,DEV146,UPI,Failed,0
TXN01859,CUST0042,ACC0042,2023-07-27,46947.35,Credit,MERCH047,LOC026,DEV143,Card,Success,0
TXN01860,CUST0454,ACC0454,2024-01-13,48443.51,Credit,MERCH097,LOC003,DEV099,Card,Failed,0
TXN01861,CUST0120,ACC0120,2024-12-18,19730.36,Debit,MERCH047,LOC024,DEV016,UPI,Failed,0
TXN01862,CUST0156,ACC0156,2024-08-18,14382.64,Debit,MERCH056,LOC026,DEV051,Card,Success,0
TXN01863,CUST0351,ACC0351,2023-11-10,30252.73,Debit,MERCH045,LOC001,DEV078,UPI,Failed,0
TXN01864,CUST0332,ACC0332,2024-09-11,18877.59,Debit,MERCH050,LOC009,DEV112,Card,Success,0
TXN01865,CUST0452,ACC0452,2023-05-01,4468.56,Debit,MERCH086,LOC009,DEV190,UPI,Success,0
TXN01866,CUST0176,ACC0176,2024-11-01,27762.52,Debit,MERCH066,LOC033,DEV163,Card,Success,0
TXN01867,CUST0454,ACC0454,2023-02-10,26713.36,Debit,MERCH019,LOC041,DEV062,Card,Failed,0
TXN01868,CUST0371,ACC0371,2023-11-15,45376.62,Credit,MERCH072,LOC022,DEV062,UPI,Success,0
TXN01869,CUST0455,ACC0455,2023-05-18,36022.26,Credit,MERCH086,LOC004,DEV094,Card,Success,0
TXN01870,CUST0273,ACC0273,2023-08-30,11284.4,Debit,MERCH031,LOC005,DEV021,Card,Success,0
TXN01871,CUST0362,ACC0362,2024-01-10,42424.56,Credit,MERCH004,LOC024,DEV185,NetBanking,Failed,0
TXN01872,CUST0137,ACC0137,2024-01-14,43185.18,Debit,MERCH043,LOC030,DEV103,Card,Failed,0
TXN01873,CUST0301,ACC0301,2024-12-30,44750.98,Debit,MERCH031,LOC028,DEV095,Card,Success,0
TXN01874,CUST0289,ACC0289,2024-04-28,49556.85,Credit,MERCH094,LOC039,DEV199,Card,Failed,0
TXN01875,CUST0258,ACC0258,2024-01-27,48115.64,Credit,MERCH017,LOC006,DEV046,UPI,Success,0
TXN01876,CUST0176,ACC0176,2023-10-20,18528.46,Debit,MERCH080,LOC020,DEV131,NetBanking,Success,0
